*Disappearing Nodes
#End Disappearing Nodes

*Newborn Nodes
#End Newborn Nodes

*Disappearing Edges
1	221
1	274
1	416
1	643
1	661
1	730
1	771
1	807
1	885
221	4
221	23
221	218
221	274
221	331
221	431
221	763
221	783
221	803
221	980
274	202
274	256
274	265
274	571
274	582
274	595
274	638
274	743
274	838
274	875
416	116
416	157
416	242
416	377
416	595
416	747
416	791
416	803
416	845
416	875
416	921
416	980
643	217
643	218
643	351
643	470
643	527
643	620
643	688
643	718
643	730
643	783
643	921
661	164
661	217
661	460
661	527
661	598
661	671
661	688
661	725
661	741
661	767
661	791
661	796
661	802
661	869
730	40
730	91
730	107
730	157
730	185
730	242
730	431
730	455
730	743
730	763
730	820
730	942
771	23
771	40
771	124
771	125
771	230
771	353
771	376
771	527
771	638
771	642
771	679
771	751
771	767
771	803
771	885
771	942
771	980
796	119
796	125
796	217
796	236
796	258
796	331
796	455
796	571
796	663
796	671
796	718
796	741
796	747
796	763
796	767
796	807
796	838
796	869
796	943
807	75
807	91
807	97
807	107
807	111
807	117
807	119
807	173
807	217
807	231
807	259
807	351
807	455
807	582
807	671
807	885
807	980
885	67
885	119
885	124
885	150
885	165
885	236
885	335
885	433
885	455
885	470
885	486
885	527
885	571
885	577
885	598
885	628
885	718
885	725
885	741
885	814
885	957
2	655
2	974
636	10
636	655
636	974
655	10
655	100
655	388
655	449
655	475
655	480
655	482
655	488
655	520
655	552
655	619
655	673
655	765
655	776
655	792
655	844
655	860
655	925
655	974
673	10
673	974
765	10
765	974
776	10
776	974
792	10
792	974
844	10
844	974
860	10
860	974
925	10
925	818
925	974
974	10
974	100
974	388
974	449
974	475
974	480
974	482
974	488
974	520
974	552
974	619
3	93
3	95
3	145
3	234
92	93
92	95
92	145
92	234
93	95
93	109
93	145
93	234
93	452
93	634
95	109
95	145
95	234
95	452
95	634
109	145
109	234
145	234
145	452
145	634
234	452
234	634
4	165
4	256
4	376
4	598
4	791
4	845
4	943
4	980
165	508
165	628
165	743
165	763
165	845
165	875
165	980
256	185
256	351
256	595
256	598
256	741
256	838
256	869
331	185
331	628
331	659
331	688
331	751
331	763
331	943
376	157
376	353
376	620
376	638
376	659
376	663
376	755
376	783
376	791
376	845
376	869
376	943
598	242
598	259
598	448
598	571
598	595
598	620
598	650
598	679
598	747
598	763
598	802
598	803
598	875
791	116
791	157
791	202
791	236
791	433
791	494
791	527
791	620
791	663
791	741
791	747
791	814
791	838
791	957
845	97
845	111
845	125
845	146
845	164
845	185
845	236
845	259
845	351
845	353
845	433
845	455
845	486
845	582
845	620
845	628
845	718
845	784
845	957
943	75
943	99
943	111
943	117
943	119
943	125
943	150
943	230
943	258
943	433
943	470
943	486
943	494
943	577
943	620
943	638
943	650
943	671
943	688
943	741
943	783
943	838
980	119
980	146
980	150
980	173
980	217
980	236
980	470
980	494
980	518
980	527
980	571
980	628
980	679
980	725
980	747
980	763
980	784
5	38
5	800
5	827
5	918
5	975
38	156
38	711
38	898
38	975
800	58
800	235
800	391
800	417
800	490
800	529
800	599
800	641
800	674
800	975
827	58
827	59
827	216
827	220
827	313
827	406
827	443
827	707
827	824
827	975
898	59
898	307
898	313
898	443
898	707
898	711
898	975
911	63
911	141
911	216
911	406
911	443
911	491
911	641
911	975
918	103
918	313
918	443
918	516
918	641
918	824
918	919
918	975
919	313
919	383
919	641
919	824
919	975
931	313
931	383
931	443
931	641
931	674
931	824
931	975
940	443
940	516
940	641
940	975
975	27
975	58
975	59
975	63
975	103
975	112
975	141
975	156
975	216
975	220
975	235
975	250
975	307
975	313
975	328
975	383
975	391
975	396
975	406
975	417
975	443
975	490
975	491
975	516
975	521
975	529
975	599
975	621
975	641
975	674
975	707
975	711
975	824
975	872
6	48
48	72
48	312
48	314
48	553
48	652
7	692
7	793
7	852
7	867
7	965
692	154
692	177
692	275
692	297
692	444
692	485
692	569
692	573
692	603
692	615
692	667
692	713
692	720
692	744
692	793
692	815
692	852
692	867
692	877
692	890
692	965
713	154
713	228
713	569
713	603
713	615
713	667
713	720
713	744
713	793
713	852
713	867
713	965
793	275
793	297
793	441
793	444
793	485
793	569
793	573
793	815
793	852
793	867
793	877
793	890
815	154
815	177
815	204
815	228
815	569
815	603
815	615
815	667
815	720
815	744
815	852
815	867
815	965
852	154
852	177
852	204
852	228
852	275
852	297
852	441
852	444
852	485
852	569
852	573
852	603
852	615
852	667
852	720
852	744
852	877
852	890
852	965
867	154
867	177
867	204
867	228
867	275
867	297
867	441
867	444
867	485
867	569
867	573
867	603
867	615
867	667
867	720
867	744
867	877
867	890
867	965
877	154
877	177
877	204
877	228
877	569
877	603
877	615
877	667
877	720
877	744
877	965
890	154
890	177
890	204
890	228
890	569
890	603
890	615
890	667
890	720
890	744
890	965
965	275
965	297
965	441
965	444
965	485
965	569
965	573
8	43
8	179
8	233
8	359
8	412
8	499
8	691
43	190
43	282
43	412
43	691
179	190
179	233
179	499
179	691
233	120
233	134
233	282
233	691
359	134
359	190
359	691
363	120
363	134
363	691
412	282
412	691
499	691
656	691
691	120
691	134
691	190
691	282
691	380
691	667
691	752
9	249
9	419
9	579
9	632
9	739
9	811
9	897
9	920
9	929
249	160
249	193
249	536
249	693
249	785
249	789
249	832
249	851
249	880
249	920
419	174
419	193
419	526
419	541
419	576
419	670
419	739
419	740
419	811
419	876
419	884
419	929
419	954
579	318
579	375
579	446
579	497
579	541
579	563
579	637
579	678
579	693
579	703
579	834
579	851
579	864
579	865
579	893
579	896
632	318
632	327
632	407
632	446
632	472
632	613
632	680
632	739
632	740
632	789
632	817
632	876
632	896
632	899
632	912
632	970
739	193
739	255
739	269
739	346
739	451
739	576
739	672
739	703
739	721
739	817
739	834
739	837
739	864
739	865
739	884
739	896
739	920
811	22
811	62
811	223
811	414
811	427
811	496
811	536
811	613
811	635
811	672
811	680
811	701
811	789
811	817
811	858
811	865
811	866
811	884
811	893
896	170
896	193
896	375
896	446
896	483
896	497
896	526
896	537
896	613
896	637
896	670
896	683
896	721
896	740
896	832
896	834
896	837
896	865
896	866
896	880
896	884
896	899
896	970
897	80
897	255
897	279
897	346
897	404
897	407
897	473
897	483
897	496
897	541
897	563
897	574
897	613
897	670
897	693
897	851
897	858
897	864
897	865
897	879
897	912
897	920
897	954
920	22
920	269
920	326
920	357
920	414
920	427
920	432
920	472
920	473
920	541
920	613
920	635
920	637
920	648
920	678
920	683
920	703
920	722
920	834
920	837
920	879
920	880
920	882
920	899
920	906
920	954
929	42
929	69
929	118
929	160
929	269
929	346
929	357
929	375
929	451
929	454
929	472
929	473
929	497
929	519
929	563
929	635
929	648
929	722
929	834
929	858
929	879
929	880
929	882
929	884
929	912
929	954
929	956
11	510
11	604
11	754
11	822
510	78
510	440
510	570
510	790
510	822
604	240
604	261
604	306
604	498
604	561
604	570
604	790
604	822
754	78
754	147
754	195
754	498
754	514
754	570
754	639
754	790
754	822
822	68
822	78
822	90
822	147
822	195
822	261
