*Disappearing Nodes
#End Disappearing Nodes

*Newborn Nodes
#End Newborn Nodes

*Disappearing Edges
1	230
1	376
1	741
1	751
1	755
1	767
1	791
1	803
1	943
230	150
230	217
230	494
230	718
230	727
230	741
230	767
230	921
230	942
376	40
376	208
376	245
376	416
376	718
376	747
376	784
376	796
376	802
376	885
376	942
376	957
741	75
741	107
741	411
741	448
741	571
741	595
741	598
741	659
741	783
741	814
741	838
741	845
751	23
751	67
751	150
751	256
751	377
751	527
751	577
751	650
751	652
751	725
751	727
751	747
751	784
751	802
751	807
751	814
751	875
751	943
751	957
755	40
755	115
755	146
755	165
755	173
755	258
755	433
755	448
755	577
755	644
755	659
755	688
755	727
755	730
755	784
755	875
755	921
767	67
767	416
767	486
767	508
767	577
767	638
767	642
767	652
767	679
767	838
767	869
767	875
767	943
791	23
791	111
791	115
791	146
791	150
791	165
791	208
791	218
791	351
791	431
791	460
791	577
791	595
791	652
791	679
791	807
791	875
791	885
791	942
803	115
803	164
803	246
803	377
803	411
803	431
803	433
803	448
803	486
803	577
803	582
803	643
803	679
803	727
803	747
803	845
803	885
803	921
803	957
885	40
885	107
885	111
885	115
885	157
885	218
885	256
885	353
885	377
885	416
885	582
885	642
885	661
885	663
885	727
885	747
885	763
885	796
885	869
885	875
943	124
943	165
943	185
943	187
943	202
943	245
943	256
943	265
943	416
943	431
943	463
943	595
943	628
943	642
943	643
943	725
943	727
943	743
943	747
943	814
943	957
2	501
2	590
2	610
2	690
2	798
2	917
2	949
2	958
2	977
2	984
501	101
501	136
501	188
501	225
590	3
590	101
590	136
590	188
610	3
610	101
690	3
798	3
917	3
949	3
958	3
977	3
984	3
3	511
511	136
511	188
511	225
4	157
4	335
4	377
4	431
4	659
4	730
4	814
4	838
4	875
157	91
157	448
157	455
157	644
157	652
157	718
157	725
157	869
157	921
335	99
335	208
335	571
335	628
335	688
335	725
335	783
335	784
335	869
335	875
377	302
377	411
377	643
377	644
377	659
377	688
377	718
377	783
377	807
377	921
431	67
431	111
431	146
431	258
431	433
431	598
431	620
431	638
431	659
431	869
659	217
659	221
659	455
659	508
659	577
659	620
659	642
659	652
659	688
659	718
659	743
659	807
659	957
730	67
730	75
730	116
730	119
730	173
730	217
730	256
730	411
730	494
730	527
730	628
730	642
730	652
730	661
730	718
730	869
730	875
730	921
814	99
814	107
814	111
814	124
814	185
814	202
814	218
814	231
814	246
814	331
814	508
814	598
814	642
814	796
814	838
814	845
814	957
838	23
838	107
838	115
838	116
838	150
838	202
838	246
838	351
838	486
838	527
838	571
838	620
838	638
838	650
838	652
838	663
838	747
838	763
845	119
845	202
845	256
845	258
845	302
845	411
845	638
845	642
845	661
845	663
845	679
845	725
845	747
845	771
845	796
845	921
845	942
875	107
875	115
875	119
875	146
875	150
875	246
875	331
875	433
875	486
875	620
875	628
875	652
875	747
875	771
875	796
875	807
5	490
5	711
5	902
490	417
490	491
490	516
490	529
490	641
490	827
490	902
711	235
711	328
711	391
711	417
711	443
711	902
711	911
898	103
898	220
898	250
898	267
898	328
898	491
898	599
898	800
898	824
898	902
902	27
902	38
902	58
902	63
902	103
902	141
902	156
902	216
902	235
902	250
902	313
902	328
902	383
902	391
902	417
902	443
902	516
902	521
902	529
902	599
902	641
902	707
902	800
902	824
902	872
902	911
902	918
902	919
902	931
902	940
902	975
911	58
911	267
911	313
911	516
911	521
918	63
918	216
918	267
918	307
918	707
918	872
918	931
919	63
919	267
919	328
919	443
919	674
931	491
931	516
931	529
940	103
940	267
940	313
940	417
940	800
975	267
6	14
6	64
6	330
6	422
6	517
6	546
14	72
14	312
14	314
14	553
48	43
48	226
48	330
48	422
48	517
48	546
64	60
64	72
64	312
64	553
312	43
312	60
312	226
312	330
312	422
312	517
312	546
314	43
314	60
314	226
314	330
314	422
314	517
314	546
330	43
330	60
330	553
422	43
422	60
422	72
422	553
517	43
517	60
517	72
517	553
546	43
546	60
546	72
546	553
553	43
553	60
553	226
7	820
7	823
713	358
713	689
713	752
713	820
713	823
793	109
793	358
793	689
793	752
793	820
793	823
815	109
815	358
815	689
815	752
815	820
815	823
820	109
820	154
820	228
820	297
820	358
820	441
820	485
820	573
820	603
820	615
820	689
820	692
820	720
820	744
820	752
820	823
820	852
820	867
820	877
820	890
820	965
823	109
823	154
823	228
823	297
823	358
823	441
823	485
823	573
823	603
823	615
823	689
823	692
823	720
823	744
823	752
823	852
823	867
823	877
823	890
823	965
852	109
852	358
852	689
852	752
867	109
867	358
867	689
867	752
877	109
877	358
877	689
877	752
890	109
890	358
890	689
890	752
965	109
965	358
965	689
965	752
8	42
8	672
8	789
8	811
8	837
8	884
8	893
8	906
8	954
8	956
42	251
42	432
42	739
42	834
42	876
42	884
42	893
42	912
672	255
672	370
672	404
672	406
672	483
672	519
672	541
672	613
672	648
672	703
672	722
672	817
672	851
672	899
672	903
672	912
672	970
789	9
789	255
789	327
789	346
789	404
789	406
789	427
789	576
789	670
789	719
789	851
789	866
789	884
789	897
789	906
811	170
811	326
811	354
811	357
811	446
811	458
811	469
811	541
811	563
811	576
811	670
811	703
811	832
811	882
811	896
811	903
811	920
811	929
811	954
811	963
837	22
837	37
837	118
837	170
837	174
837	249
837	269
837	362
837	432
837	446
837	637
837	785
837	832
837	858
837	863
837	866
837	884
837	903
837	954
884	22
884	69
884	249
884	251
884	318
884	327
884	414
884	483
884	543
884	579
884	613
884	668
884	817
884	865
884	880
884	956
893	127
893	174
893	279
893	427
893	536
893	563
893	576
893	632
893	670
893	693
893	701
893	703
893	721
893	722
893	851
893	858
893	876
893	879
893	896
893	899
893	920
893	929
906	167
906	213
906	279
906	318
906	357
906	370
906	404
906	407
906	419
906	446
906	454
906	468
906	519
906	541
906	579
906	613
906	632
906	722
906	739
906	863
906	876
906	903
906	956
954	223
954	255
954	357
954	362
954	386
954	407
954	414
954	446
954	458
954	526
954	574
954	579
954	648
954	668
954	680
954	683
954	693
954	701
954	703
954	719
954	722
954	740
954	880
956	22
956	62
956	130
956	346
956	357
956	386
956	406
956	469
956	473
956	489
956	541
956	543
956	574
956	632
956	635
956	668
956	683
956	703
956	865
956	896
956	963
9	326
9	543
9	574
9	668
9	903
9	912
326	454
326	637
326	693
326	701
326	739
326	834
326	866
326	897
326	929
419	451
419	613
419	632
419	648
419	851
419	858
419	865
419	882
419	896
419	899
419	970
543	483
543	541
543	613
543	632
543	721
543	740
543	851
543	864
543	865
543	879
543	882
543	903
543	929
543	963
574	193
574	251
574	469
574	576
574	579
574	648
574	866
574	879
574	880
668	69
668	130
668	318
668	346
668	386
668	489
668	739
668	817
668	865
668	882
668	897
668	920
668	929
668	963
739	213
739	244
739	357
739	362
739	407
739	432
739	579
739	635
739	637
739	681
739	851
739	863
739	876
739	879
896	22
896	62
896	118
896	160
896	279
896	318
896	327
896	370
896	469
896	519
896	563
896	678
896	681
896	701
896	851
896	863
896	864
896	882
896	897
896	920
896	963
903	22
903	223
903	244
903	251
903	386
903	427
903	446
903	451
903	536
903	563
903	576
903	579
903	635
903	648
903	680
903	703
903	722
903	817
903	832
903	864
903	865
903	876
903	879
903	882
903	897
903	899
903	920
903	963
903	970
912	22
912	37
912	130
912	160
912	213
912	269
912	346
912	406
912	637
912	648
912	683
912	740
912	785
912	817
912	851
912	863
912	864
912	879
10	388
10	475
10	488
10	839
10	924
388	104
388	281
388	675
388	705
388	821
388	839
388	924
475	51
