*Disappearing Nodes
#End Disappearing Nodes

*Newborn Nodes
#End Newborn Nodes

*Disappearing Edges
1	253
1	376
1	509
1	578
1	605
1	661
1	803
1	937
1	961
253	199
253	379
253	518
253	803
253	875
253	885
253	943
253	961
253	967
376	395
376	429
376	582
376	586
376	605
376	715
376	813
376	875
376	890
376	943
376	955
376	967
376	980
509	58
509	117
509	398
509	437
509	508
509	512
509	638
509	651
509	676
509	748
509	769
509	804
509	930
509	946
509	961
578	321
578	351
578	353
578	448
578	456
578	467
578	562
578	611
578	644
578	820
578	845
578	853
578	875
578	907
578	930
605	296
605	353
605	377
605	460
605	481
605	611
605	642
605	751
605	787
605	796
605	805
605	870
605	946
605	967
661	58
661	65
661	76
661	152
661	338
661	342
661	377
661	425
661	426
661	429
661	512
661	531
661	594
661	651
661	724
661	804
803	115
803	116
803	181
803	201
803	237
803	256
803	263
803	329
803	338
803	381
803	382
803	395
803	463
803	478
803	531
803	687
803	743
803	751
803	772
803	794
803	921
803	937
803	967
803	980
937	116
937	152
937	157
937	205
937	248
937	303
937	304
937	316
937	348
937	351
937	377
937	398
937	423
937	426
937	512
937	531
937	562
937	571
937	608
937	687
937	724
937	767
937	769
937	772
937	783
937	791
937	853
937	870
937	875
937	890
937	980
961	15
961	131
961	181
961	201
961	202
961	237
961	248
961	296
961	335
961	353
961	423
961	425
961	426
961	506
961	608
961	611
961	642
961	724
961	769
961	774
961	783
961	794
961	813
961	845
961	875
961	890
967	15
967	34
967	67
967	142
967	212
967	316
967	321
967	348
967	398
967	431
967	447
967	466
967	508
967	531
967	594
967	644
967	676
967	724
967	743
967	767
967	786
967	791
967	805
967	813
967	885
967	890
967	946
2	63
2	132
2	196
2	247
2	488
2	601
2	636
63	132
63	196
63	247
63	488
63	520
63	601
63	636
63	712
63	925
132	196
132	247
132	488
132	520
132	601
132	636
132	712
132	925
196	247
196	488
196	520
196	636
247	488
247	636
488	520
488	601
488	636
488	712
488	925
520	636
601	636
636	712
636	925
3	252
3	356
3	559
3	706
3	710
3	759
3	819
252	332
252	430
252	474
252	706
252	710
252	759
252	835
252	854
252	859
252	873
356	182
356	474
356	557
356	559
356	657
356	781
356	859
356	904
356	934
559	334
559	341
559	343
559	474
559	476
559	513
559	544
559	695
559	706
559	759
559	781
559	819
559	854
559	935
706	254
706	266
706	293
706	405
706	554
706	588
706	753
706	819
706	847
706	859
706	873
706	904
706	915
706	926
706	934
710	137
710	222
710	333
710	399
710	424
710	716
710	731
710	737
710	847
759	10
759	137
759	149
759	182
759	294
759	333
759	344
759	554
759	568
759	589
759	753
759	826
759	847
759	894
819	12
819	25
819	211
819	257
819	293
819	294
819	323
819	334
819	384
819	399
819	556
819	589
819	607
819	625
819	750
819	829
819	979
894	37
894	45
894	158
894	222
894	280
894	293
894	371
894	424
894	430
894	464
894	533
894	544
894	549
894	556
894	589
894	737
894	781
894	847
894	908
894	934
894	979
904	25
904	149
904	180
904	182
904	280
904	293
904	333
904	343
904	349
904	369
904	405
904	544
904	554
904	557
904	589
904	657
904	736
904	757
904	847
904	873
934	45
934	121
934	137
934	162
934	182
934	268
934	293
934	323
934	332
934	334
934	365
934	371
934	405
934	544
934	554
934	588
934	589
