*Disappearing Nodes
#End Disappearing Nodes

*Newborn Nodes
#End Newborn Nodes

*Disappearing Edges
1	774
1	786
1	787
1	794
1	796
1	813
1	921
1	943
253	605
253	616
253	651
253	772
253	820
253	845
253	870
253	890
253	907
253	946
774	67
774	91
774	93
774	238
774	295
774	316
774	376
774	398
774	426
774	605
774	611
774	616
774	627
774	643
774	676
774	696
774	804
774	820
774	907
774	955
774	980
786	34
786	176
786	229
786	230
786	366
786	382
786	425
786	512
786	531
786	562
786	638
786	659
786	715
786	755
786	767
786	772
786	787
786	794
786	805
786	845
786	870
786	930
786	943
787	48
787	116
787	142
787	157
787	238
787	259
787	336
787	338
787	382
787	462
787	506
787	562
787	578
787	659
787	755
787	791
787	967
794	34
794	212
794	398
794	423
794	456
794	462
794	466
794	508
794	578
794	751
794	791
794	805
794	875
794	907
794	937
794	946
794	967
794	980
796	131
796	199
796	256
796	291
796	336
796	463
796	467
796	578
796	582
796	586
796	611
796	638
796	661
796	715
796	718
796	803
796	804
796	805
796	967
813	31
813	67
813	116
813	117
813	201
813	296
813	303
813	353
813	398
813	423
813	426
813	460
813	466
813	506
813	592
813	676
813	755
813	769
813	805
813	937
921	34
921	91
921	93
921	166
921	187
921	231
921	291
921	366
921	395
921	429
921	447
921	456
921	478
921	481
921	586
921	592
921	594
921	643
921	676
921	718
921	769
921	845
921	875
921	907
921	943
921	961
921	967
943	34
943	157
943	181
943	199
943	230
943	237
943	238
943	335
943	366
943	398
943	423
943	429
943	460
943	467
943	531
943	578
943	582
943	643
943	644
943	651
943	661
943	709
943	743
943	751
943	803
943	805
943	845
943	946
961	23
961	91
961	142
961	205
961	256
961	259
961	291
961	295
961	321
961	338
961	381
961	395
961	398
961	437
961	462
961	481
961	518
961	531
961	592
961	594
961	616
961	651
961	661
961	732
961	743
961	772
961	870
961	930
961	937
961	946
961	980
2	673
2	776
63	673
63	776
196	673
196	776
488	673
488	776
520	673
520	776
601	673
601	776
636	673
636	776
673	776
673	925
776	925
3	99
3	134
3	384
3	452
3	461
3	790
3	909
99	384
99	452
99	461
134	384
134	452
134	461
384	452
384	461
384	790
384	909
452	461
452	790
452	909
461	790
461	909
909	916
4	111
4	298
4	494
4	892
111	411
111	416
111	663
111	688
111	730
111	741
111	838
298	119
298	125
298	146
298	165
298	246
298	486
298	679
298	771
411	119
411	124
411	173
411	628
411	671
411	688
411	802
411	838
411	892
494	119
494	125
494	185
494	470
494	486
494	595
494	663
494	671
494	730
494	747
494	771
494	802
494	814
494	838
494	869
631	40
631	119
631	146
631	470
631	480
631	486
631	527
631	671
631	679
631	688
631	747
631	771
631	814
688	146
688	331
688	433
688	470
688	486
688	571
688	595
688	663
688	771
741	40
741	97
741	173
741	218
741	265
741	571
741	671
741	892
747	97
747	119
747	218
747	236
747	246
747	416
747	527
747	571
747	671
747	730
869	97
869	146
869	150
869	173
869	236
869	486
869	527
869	571
869	671
869	771
869	838
892	97
892	124
892	571
892	663
892	671
892	730
5	38
5	235
5	491
5	521
5	711
5	919
5	940
38	621
38	824
38	872
38	940
235	27
235	396
235	707
235	824
235	827
235	872
491	328
491	455
491	490
491	504
491	891
521	27
521	59
521	220
521	490
521	707
521	827
711	59
711	103
711	297
711	383
711	391
711	504
711	599
711	674
872	112
872	216
872	328
872	516
872	707
891	27
891	216
891	490
891	504
891	560
891	674
891	707
891	898
891	911
898	112
898	141
898	307
898	516
898	599
898	707
919	156
919	490
919	504
919	707
919	800
919	940
940	504
940	707
6	72
6	312
6	807
6	948
72	277
72	553
72	652
72	948
277	312
277	807
277	948
312	553
312	652
312	948
553	807
553	948
652	807
652	948
807	948
7	135
7	169
7	300
7	301
7	392
7	600
7	953
7	986
7	993
135	270
135	428
135	629
135	762
135	889
135	951
135	973
135	986
169	301
169	528
169	713
169	762
169	843
169	849
169	933
169	951
169	987
300	258
300	389
300	457
300	528
300	606
300	645
300	713
300	775
300	849
300	973
300	987
301	96
301	214
301	350
301	358
301	523
301	558
301	699
301	766
301	843
301	996
392	214
392	358
392	438
392	443
392	457
392	471
392	815
392	889
392	972
392	975
600	60
600	70
600	275
600	358
600	389
600	546
600	606
600	666
600	782
600	887
600	889
600	895
600	944
600	993
782	19
782	96
782	287
782	368
782	397
782	438
782	443
782	542
782	564
782	587
782	614
782	645
782	653
782	713
782	766
782	849
782	889
782	895
782	944
782	986
953	79
953	81
953	96
953	114
953	133
953	239
953	258
953	272
953	284
953	305
953	337
953	352
953	368
953	408
953	410
953	434
953	457
953	471
953	587
953	609
953	653
953	685
953	705
953	713
953	735
953	761
953	815
953	914
953	951
953	973
953	987
986	60
986	79
986	106
986	114
986	139
986	270
986	275
986	337
986	523
986	528
986	558
986	569
986	585
986	606
986	629
986	645
986	666
986	705
986	735
986	761
986	766
986	843
986	849
986	914
986	972
986	973
986	975
986	987
993	139
993	168
993	214
993	227
993	272
993	324
993	337
993	350
993	443
993	471
993	485
993	523
993	596
993	606
993	609
993	617
993	653
993	666
993	685
993	686
993	766
993	843
993	874
993	889
993	987
8	363
8	841
120	247
120	363
120	841
233	247
233	363
233	841
282	247
282	363
282	841
359	247
359	363
359	841
363	61
363	190
363	247
363	380
363	412
363	656
363	692
363	725
363	841
412	841
656	247
656	841
692	247
692	841
725	247
725	841
841	43
841	61
841	190
841	247
841	380
9	489
9	648
9	821
9	832
9	867
9	906
9	956
9	970
489	223
489	354
489	367
489	468
489	473
489	551
489	680
489	816
489	834
489	879
489	893
648	50
648	255
648	354
648	658
648	678
648	681
648	722
648	739
648	876
648	879
648	882
648	893
648	912
821	22
821	69
821	163
821	292
821	419
821	445
821	468
821	536
821	678
821	683
821	812
821	832
821	867
821	920
821	927
821	956
821	970
832	80
832	122
832	193
832	326
832	367
832	432
832	472
832	551
832	579
832	680
832	726
832	816
832	876
832	879
832	882
832	912
867	13
867	127
867	194
867	244
867	279
867	315
867	432
867	445
867	563
867	658
867	680
867	681
867	722
867	726
867	816
867	858
867	876
867	893
876	22
876	80
876	318
876	419
876	446
876	526
876	536
876	675
876	680
876	683
876	684
876	703
876	906
876	945
876	956
876	970
876	981
893	80
893	326
893	419
893	454
893	468
893	536
893	551
893	618
893	635
893	681
893	812
893	927
893	945
893	981
906	50
906	69
906	170
906	193
906	194
906	255
906	315
906	357
906	451
906	472
906	473
906	526
906	579
906	681
906	703
906	722
906	795
906	816
906	858
906	912
956	122
956	170
956	174
956	193
956	223
956	279
956	315
956	357
956	432
956	445
956	451
956	472
956	473
956	548
956	551
956	574
956	579
956	658
956	680
956	726
956	795
956	834
956	858
956	912
970	174
970	194
970	255
970	357
970	445
970	548
970	551
970	563
970	579
970	658
970	680
970	703
970	722
970	816
